Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD4269,13.04,Low Sugar,0.058,Snack Foods,91.53,OUT001,1987,High,Tier 2,Supermarket Type1,2405.69
FD7831,10.54,reg,0.067,Canned,172.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,3500.18
FD1111,14.91,Low Sugar,0.1,Meat,166.86,OUT003,1999,Medium,Tier 1,Departmental Store,4368.82
FD1571,11.43,Regular,0.065,Baking Goods,99.29,OUT002,1998,Small,Tier 3,Food Mart,2200.72
FD7884,8.81,Low Sugar,0.157,Snack Foods,167.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2993.9
FD6641,14.61,Low Sugar,0.093,Starchy Foods,147.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3905.37
FD2432,12.75,Regular,0.007,Snack Foods,146.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3463.73
FD5278,11.2,Regular,0.069,Snack Foods,124.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,2661.55
DR1983,7.94,Low Sugar,0.012,Hard Drinks,131.06,OUT002,1998,Small,Tier 3,Food Mart,2062.07
FD6518,14.72,Regular,0.033,Snack Foods,183.18,OUT001,1987,High,Tier 2,Supermarket Type1,4659.17
FD1554,14.91,Regular,0.037,Snack Foods,182.95,OUT001,1987,High,Tier 2,Supermarket Type1,4697.83
FD7471,16.9,Low Sugar,0.122,Meat,243.98,OUT003,1999,Medium,Tier 1,Departmental Store,6396.62
NC4765,12.77,No Sugar,0.083,Health and Hygiene,175.12,OUT001,1987,High,Tier 2,Supermarket Type1,4053.74
NC1117,12.16,No Sugar,0.039,Household,124.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,2872.23
FD4469,10.37,Low Sugar,0.024,Fruits and Vegetables,126.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,2511.3
FD6685,14.34,Regular,0.021,Baking Goods,168.19,OUT003,1999,Medium,Tier 1,Departmental Store,4268.48
NC7223,13.28,No Sugar,0.073,Household,154.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3747.47
FD3231,16.1,Low Sugar,0.027,Meat,156.81,OUT003,1999,Medium,Tier 1,Departmental Store,4433.44
FD7309,16.66,Regular,0.04,Meat,203.88,OUT003,1999,Medium,Tier 1,Departmental Store,5522.94
FD4635,15.99,Low Sugar,0.038,Snack Foods,164.5,OUT001,1987,High,Tier 2,Supermarket Type1,4563.96
FD6020,14.27,Low Sugar,0.01,Snack Foods,184.71,OUT001,1987,High,Tier 2,Supermarket Type1,4590.05
FD2036,7.8,Low Sugar,0.036,Dairy,131.56,OUT002,1998,Small,Tier 3,Food Mart,2039.3
FD7468,18.29,Low Sugar,0.142,Meat,146.15,OUT003,1999,Medium,Tier 1,Departmental Store,4708.24
FD8497,10.76,Regular,0.017,Canned,174.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3589.29
FD4437,11.25,Regular,0.046,Baking Goods,191.85,OUT001,1987,High,Tier 2,Supermarket Type1,4053.86
FD2352,14.82,Low Sugar,0.027,Baking Goods,119.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3380.37
FD3546,10.9,Low Sugar,0.029,Dairy,131.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,2735.89
FD6865,16.31,Low Sugar,0.076,Fruits and Vegetables,192.76,OUT003,1999,Medium,Tier 1,Departmental Store,5215.58
FD8366,16.73,Low Sugar,0.066,Dairy,166.21,OUT001,1987,High,Tier 2,Supermarket Type1,4766.5
FD3649,13.26,Low Sugar,0.037,Dairy,147.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,3607.36
FD5076,11.25,Low Sugar,0.009,Snack Foods,142.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3037.64
FD6502,10.33,Regular,0.032,Snack Foods,159.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3178.88
NC7999,11.0,No Sugar,0.041,Health and Hygiene,124.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,2618.11
FD2249,11.63,reg,0.045,Frozen Foods,139.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3068.54
FD8286,11.79,Low Sugar,0.144,Fruits and Vegetables,145.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3226.73
DR6889,14.62,Regular,0.086,Hard Drinks,153.14,OUT001,1987,High,Tier 2,Supermarket Type1,4021.82
FD1795,11.45,Regular,0.052,Baking Goods,154.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3335.9
NC1062,13.83,No Sugar,0.1,Health and Hygiene,134.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3469.51
FD4790,13.13,Regular,0.03,Frozen Foods,165.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3949.88
NC7462,12.74,No Sugar,0.085,Others,145.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3432.06
FD4480,10.32,Low Sugar,0.024,Meat,117.27,OUT001,1987,High,Tier 2,Supermarket Type1,2316.16
FD5388,9.16,Regular,0.018,Snack Foods,95.11,OUT002,1998,Small,Tier 3,Food Mart,1602.1
FD4410,16.64,Regular,0.015,Meat,172.08,OUT003,1999,Medium,Tier 1,Departmental Store,4867.83
NC480,11.68,No Sugar,0.097,Health and Hygiene,129.87,OUT002,1998,Small,Tier 3,Food Mart,1397.17
FD1295,15.7,Low Sugar,0.154,Frozen Foods,180.84,OUT001,1987,High,Tier 2,Supermarket Type1,4833.0
DR862,12.89,Low Sugar,0.059,Hard Drinks,148.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3547.69
FD5598,12.13,Regular,0.073,Dairy,136.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3112.24
FD1896,11.66,Low Sugar,0.055,Fruits and Vegetables,147.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3248.04
FD1029,15.62,Low Sugar,0.102,Snack Foods,200.97,OUT003,1999,Medium,Tier 1,Departmental Store,5226.64
FD7877,10.48,Low Sugar,0.169,Baking Goods,94.81,OUT002,1998,Small,Tier 3,Food Mart,1893.13
FD5270,15.56,Regular,0.03,Fruits and Vegetables,137.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3924.03
FD5556,12.66,Regular,0.115,Snack Foods,132.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,3158.98
FD967,15.19,Low Sugar,0.023,Canned,199.94,OUT003,1999,Medium,Tier 1,Departmental Store,5109.74
FD30,15.47,Regular,0.07,Dairy,196.0,OUT001,1987,High,Tier 2,Supermarket Type1,2379.21
FD3596,14.53,Regular,0.14,Snack Foods,154.61,OUT001,1987,High,Tier 2,Supermarket Type1,4033.58
FD8722,9.14,Low Sugar,0.098,Fruits and Vegetables,117.87,OUT002,1998,Small,Tier 3,Food Mart,2061.73
FD5616,12.29,Low Sugar,0.047,Breakfast,123.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,2883.44
FD6194,10.94,Low Sugar,0.051,Frozen Foods,133.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,2792.7
FD6421,14.93,Low Sugar,0.085,Snack Foods,174.03,OUT001,1987,High,Tier 2,Supermarket Type1,4521.29
FD4760,13.41,Low Sugar,0.128,Canned,178.88,OUT003,1999,Medium,Tier 1,Departmental Store,4276.47
FD4425,10.31,Low Sugar,0.133,Meat,114.65,OUT002,1998,Small,Tier 3,Food Mart,2261.67
FD5443,11.53,Regular,0.083,Frozen Foods,158.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3435.06
FD7905,15.62,Low Sugar,0.038,Starchy Foods,125.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3690.95
FD891,12.48,Low Sugar,0.066,Snack Foods,109.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,2649.1
DR2584,14.24,Regular,0.108,Soft Drinks,161.97,OUT001,1987,High,Tier 2,Supermarket Type1,4118.31
DR3008,8.96,Regular,0.023,Hard Drinks,113.57,OUT002,1998,Small,Tier 3,Food Mart,1934.23
FD8321,11.69,Low Sugar,0.011,Canned,135.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,2998.93
FD3590,10.63,Low Sugar,0.282,Snack Foods,96.15,OUT002,1998,Small,Tier 3,Food Mart,1955.33
NC385,13.37,No Sugar,0.161,Health and Hygiene,163.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,4570.94
FD2747,10.04,Low Sugar,0.162,Fruits and Vegetables,118.72,OUT002,1998,Small,Tier 3,Food Mart,2282.8
FD8551,10.62,Low Sugar,0.036,Snack Foods,195.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3982.0
FD7075,13.1,Low Sugar,0.035,Meat,119.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,2989.0
NC6377,12.54,No Sugar,0.1,Health and Hygiene,217.78,OUT001,1987,High,Tier 2,Supermarket Type1,4874.68
FD4097,10.97,Low Sugar,0.045,Frozen Foods,117.36,OUT001,1987,High,Tier 2,Supermarket Type1,2466.69
FD4121,10.0,Regular,0.006,Baking Goods,160.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3135.2
FD6706,13.61,reg,0.082,Fruits and Vegetables,160.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3942.94
FD8232,12.58,Low Sugar,0.057,Fruits and Vegetables,119.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,2866.0
NC6169,14.33,No Sugar,0.061,Health and Hygiene,138.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,3658.43
NC8597,13.26,No Sugar,0.01,Health and Hygiene,180.65,OUT003,1999,Medium,Tier 1,Departmental Store,4277.59
DR5543,11.96,Regular,0.061,Soft Drinks,148.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3319.48
FD5670,16.96,Low Sugar,0.057,Canned,180.06,OUT003,1999,Medium,Tier 1,Departmental Store,5102.47
FD5009,9.83,Low Sugar,0.131,Dairy,92.19,OUT002,1998,Small,Tier 3,Food Mart,1693.14
NC2437,9.23,No Sugar,0.091,Health and Hygiene,145.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,2656.13
NC2129,9.79,No Sugar,0.043,Household,99.46,OUT002,1998,Small,Tier 3,Food Mart,1832.68
FD6989,12.37,Regular,0.049,Baking Goods,94.72,OUT001,1987,High,Tier 2,Supermarket Type1,2318.2
NC1090,12.15,No Sugar,0.007,Household,169.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3808.13
FD6673,12.56,Low Sugar,0.038,Snack Foods,152.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,3541.36
FD8178,11.5,Low Sugar,0.021,Baking Goods,131.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,2866.1
NC8224,16.3,No Sugar,0.013,Household,170.94,OUT001,1987,High,Tier 2,Supermarket Type1,4766.1
FD742,12.76,Low Sugar,0.032,Fruits and Vegetables,82.59,OUT002,1998,Small,Tier 3,Food Mart,2159.2
NC1267,13.35,No Sugar,0.149,Household,150.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3683.78
FD743,16.4,Regular,0.11,Fruits and Vegetables,171.86,OUT001,1987,High,Tier 2,Supermarket Type1,4807.91
FD1523,13.73,Regular,0.137,Starchy Foods,120.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3157.67
FD2910,11.02,Low Sugar,0.027,Fruits and Vegetables,156.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3287.17
FD4314,13.18,Regular,0.028,Breads,156.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3762.68
FD1843,13.98,Regular,0.077,Fruits and Vegetables,176.77,OUT003,1999,Medium,Tier 1,Departmental Store,4362.79
NC1665,8.43,No Sugar,0.026,Health and Hygiene,137.92,OUT001,1987,High,Tier 2,Supermarket Type1,2312.43
FD448,13.58,Regular,0.004,Canned,182.35,OUT003,1999,Medium,Tier 1,Departmental Store,5355.72
FD3229,14.34,Low Sugar,0.064,Frozen Foods,201.82,OUT001,1987,High,Tier 2,Supermarket Type1,4956.68
FD6710,11.61,Low Sugar,0.079,Baking Goods,101.77,OUT002,1998,Small,Tier 3,Food Mart,2290.84
FD6412,12.63,Low Sugar,0.024,Snack Foods,110.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,2692.1
NC5778,10.54,No Sugar,0.02,Household,115.72,OUT001,1987,High,Tier 2,Supermarket Type1,2336.1
DR7350,14.46,Low Sugar,0.038,Hard Drinks,129.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3510.88
FD2255,15.22,Regular,0.015,Fruits and Vegetables,158.64,OUT003,1999,Medium,Tier 1,Departmental Store,4271.53
FD3306,15.09,Low Sugar,0.011,Snack Foods,151.69,OUT001,1987,High,Tier 2,Supermarket Type1,4100.39
NC1160,13.22,No Sugar,0.292,Household,195.82,OUT001,1987,High,Tier 2,Supermarket Type1,4579.84
FD1980,14.32,Regular,0.128,Fruits and Vegetables,149.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3886.98
FD1986,11.26,Low Sugar,0.08,Canned,161.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3426.12
FD4063,11.91,Regular,0.115,Fruits and Vegetables,121.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,2766.87
FD6705,10.67,Low Sugar,0.079,Canned,124.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,2552.85
FD5601,11.93,Low Sugar,0.048,Dairy,174.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3852.3
FD4672,14.5,Regular,0.067,Canned,194.8,OUT001,1987,High,Tier 2,Supermarket Type1,4847.27
FD6267,16.7,Low Sugar,0.099,Breads,131.03,OUT001,1987,High,Tier 2,Supermarket Type1,4040.92
FD2159,8.18,Low Sugar,0.073,Meat,106.54,OUT002,1998,Small,Tier 3,Food Mart,1613.54
FD662,14.23,Regular,0.063,Meat,190.67,OUT001,1987,High,Tier 2,Supermarket Type1,4701.95
NC1009,13.58,No Sugar,0.077,Health and Hygiene,182.08,OUT003,1999,Medium,Tier 1,Departmental Store,4380.79
FD4966,20.35,Low Sugar,0.022,Snack Foods,156.56,OUT003,1999,Medium,Tier 1,Departmental Store,5387.26
FD4524,12.02,Low Sugar,0.041,Snack Foods,118.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,2725.02
FD5151,12.97,Low Sugar,0.04,Dairy,165.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3901.29
FD2100,9.93,Low Sugar,0.041,Snack Foods,120.85,OUT001,1987,High,Tier 2,Supermarket Type1,2301.83
FD827,12.22,Regular,0.064,Baking Goods,151.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3437.02
DR8701,13.37,Low Sugar,0.045,Soft Drinks,127.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3225.96
NC2809,13.07,No Sugar,0.036,Household,115.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,2909.34
FD1364,11.65,Regular,0.154,Canned,157.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3447.49
FD188,14.44,Low Sugar,0.036,Snack Foods,134.53,OUT003,1999,Medium,Tier 1,Departmental Store,6410.25
FD697,10.72,Regular,0.083,Fruits and Vegetables,119.55,OUT001,1987,High,Tier 2,Supermarket Type1,2453.7
DR835,14.62,Regular,0.119,Hard Drinks,199.73,OUT001,1987,High,Tier 2,Supermarket Type1,4976.47
FD4346,14.34,Low Sugar,0.033,Dairy,148.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,3863.08
FD4972,15.68,Regular,0.104,Snack Foods,141.98,OUT001,1987,High,Tier 2,Supermarket Type1,4033.74
FD5518,12.2,Low Sugar,0.084,Fruits and Vegetables,134.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3097.45
NC4132,9.67,No Sugar,0.082,Household,104.08,OUT002,1998,Small,Tier 3,Food Mart,1900.56
FD5306,11.38,Low Sugar,0.026,Meat,117.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,2555.37
NC7951,13.29,No Sugar,0.124,Health and Hygiene,174.98,OUT001,1987,High,Tier 2,Supermarket Type1,4169.06
DR3820,7.63,Low Sugar,0.077,Soft Drinks,128.77,OUT002,1998,Small,Tier 3,Food Mart,1943.93
FD1518,13.3,Regular,0.009,Fruits and Vegetables,158.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3839.6
FD7661,9.81,Low Sugar,0.05,Frozen Foods,156.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3008.65
FD3738,15.42,Regular,0.021,Frozen Foods,187.03,OUT001,1987,High,Tier 2,Supermarket Type1,4897.07
FD852,10.97,Low Sugar,0.057,Snack Foods,163.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3418.73
FD5099,15.04,reg,0.024,Breads,196.19,OUT001,1987,High,Tier 2,Supermarket Type1,4997.63
FD3048,10.06,Low Sugar,0.031,Baking Goods,77.58,OUT002,1998,Small,Tier 3,Food Mart,1445.69
FD6321,13.67,Low Sugar,0.055,Meat,125.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3233.44
FD1895,12.59,Regular,0.032,Snack Foods,153.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3573.63
FD2644,10.43,Low Sugar,0.059,Snack Foods,73.7,OUT002,1998,Small,Tier 3,Food Mart,1450.83
FD3622,12.26,reg,0.085,Fruits and Vegetables,138.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3180.13
DR1789,10.57,Regular,0.065,Soft Drinks,128.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,2605.51
FD7978,10.99,Low Sugar,0.126,Frozen Foods,148.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3100.94
FD8028,11.59,Regular,0.035,Canned,96.26,OUT002,1998,Small,Tier 3,Food Mart,2175.23
FD2403,15.44,Low Sugar,0.082,Frozen Foods,220.07,OUT003,1999,Medium,Tier 1,Departmental Store,5577.07
FD986,11.16,Low Sugar,0.052,Fruits and Vegetables,151.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3212.28
NC7236,13.48,No Sugar,0.142,Health and Hygiene,153.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3768.73
FD5756,10.02,reg,0.184,Fruits and Vegetables,89.92,OUT002,1998,Small,Tier 3,Food Mart,1688.81
DR6409,11.58,Regular,0.228,Soft Drinks,152.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3321.03
FD3588,10.21,Low Sugar,0.096,Fruits and Vegetables,121.78,OUT001,1987,High,Tier 2,Supermarket Type1,2385.57
FD6264,14.83,Low Sugar,0.071,Frozen Foods,167.45,OUT003,1999,Medium,Tier 1,Departmental Store,4362.79
NC570,8.44,No Sugar,0.188,Health and Hygiene,102.17,OUT001,1987,High,Tier 2,Supermarket Type1,4466.61
FD7896,8.4,Regular,0.036,Dairy,90.7,OUT002,1998,Small,Tier 3,Food Mart,1339.07
NC4385,12.16,No Sugar,0.21,Household,173.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3875.63
FD6605,17.18,Low Sugar,0.026,Fruits and Vegetables,217.07,OUT003,1999,Medium,Tier 1,Departmental Store,5908.59
FD7611,13.84,Low Sugar,0.061,Meat,146.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3717.08
FD7390,14.54,Low Sugar,0.048,Snack Foods,174.41,OUT003,1999,Medium,Tier 1,Departmental Store,4439.31
DR5641,11.36,Low Sugar,0.14,Soft Drinks,152.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3265.06
FD8354,13.68,Regular,0.055,Snack Foods,172.37,OUT003,1999,Medium,Tier 1,Departmental Store,4204.8
FD3396,12.4,Low Sugar,0.055,Dairy,112.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,2695.15
DR6480,11.35,Regular,0.023,Hard Drinks,95.79,OUT002,1998,Small,Tier 3,Food Mart,2111.1
DR7097,17.24,Low Sugar,0.069,Soft Drinks,224.3,OUT003,1999,Medium,Tier 1,Departmental Store,6071.0
DR8080,8.18,Low Sugar,0.151,Soft Drinks,103.74,OUT002,1998,Small,Tier 3,Food Mart,1557.03
FD6659,9.65,Low Sugar,0.027,Starchy Foods,94.67,OUT002,1998,Small,Tier 3,Food Mart,1704.05
FD821,16.54,Regular,0.013,Snack Foods,220.37,OUT003,1999,Medium,Tier 1,Departmental Store,5833.35
FD1013,12.14,Low Sugar,0.079,Meat,144.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3295.1
FD1079,11.68,Low Sugar,0.12,Fruits and Vegetables,129.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2879.43
FD2028,11.49,Low Sugar,0.081,Canned,160.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,3463.94
FD4783,13.22,reg,0.122,Baking Goods,127.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3174.35
NC6703,8.63,No Sugar,0.036,Household,129.62,OUT002,1998,Small,Tier 3,Food Mart,2188.69
FD618,11.33,Low Sugar,0.03,Dairy,145.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3133.61
FD5597,14.35,Low Sugar,0.027,Baking Goods,135.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3596.02
FD1988,10.2,Low Sugar,0.08,Snack Foods,145.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,2871.58
FD8005,14.04,Low Sugar,0.032,Frozen Foods,108.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2985.23
FD2383,10.29,Low Sugar,0.027,Snack Foods,150.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,2994.8
FD5826,16.1,Low Sugar,0.05,Dairy,172.97,OUT001,1987,High,Tier 2,Supermarket Type1,4764.19
DR467,10.99,Low Sugar,0.022,Soft Drinks,146.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,2965.77
FD7926,12.28,Low Sugar,0.093,Snack Foods,100.94,OUT001,1987,High,Tier 2,Supermarket Type1,2426.07
FD7784,10.37,Low Sugar,0.112,Canned,146.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,2926.74
FD4527,12.92,Regular,0.027,Fruits and Vegetables,131.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3198.09
NC3054,12.12,No Sugar,0.113,Health and Hygiene,151.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,3426.25
FD409,14.33,Regular,0.098,Meat,194.7,OUT001,1987,High,Tier 2,Supermarket Type1,3721.52
FD6553,13.54,Regular,0.103,Frozen Foods,99.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,2675.79
NC6915,17.44,No Sugar,0.034,Household,193.87,OUT003,1999,Medium,Tier 1,Departmental Store,5494.21
FD7915,15.49,Regular,0.089,Fruits and Vegetables,156.13,OUT003,1999,Medium,Tier 1,Departmental Store,4279.56
FD5491,21.04,Regular,0.04,Starchy Foods,158.86,OUT003,1999,Medium,Tier 1,Departmental Store,5591.41
NC6113,12.03,No Sugar,0.02,Health and Hygiene,95.47,OUT002,1998,Small,Tier 3,Food Mart,2256.39
FD4922,13.58,Regular,0.178,Dairy,117.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3066.6
FD8499,16.19,Regular,0.067,Fruits and Vegetables,126.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3831.71
FD4308,5.71,Low Sugar,0.031,Dairy,120.96,OUT002,1998,Small,Tier 3,Food Mart,1350.76
NC5318,13.69,No Sugar,0.062,Household,155.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3860.83
FD7183,14.44,Low Sugar,0.031,Snack Foods,135.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3614.1
FD870,16.74,Low Sugar,0.1,Snack Foods,203.67,OUT003,1999,Medium,Tier 1,Departmental Store,5535.46
NC8099,10.93,No Sugar,0.083,Household,105.58,OUT002,1998,Small,Tier 3,Food Mart,2215.86
FD3416,9.01,Regular,0.089,Canned,96.1,OUT002,1998,Small,Tier 3,Food Mart,1588.94
FD8345,15.01,Low Sugar,0.09,Baking Goods,145.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3956.75
FD6347,12.48,Low Sugar,0.021,Baking Goods,143.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,3343.31
FD3758,13.85,Regular,0.033,Meat,159.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3969.81
FD279,14.17,Low Sugar,0.082,Frozen Foods,161.55,OUT002,1998,Small,Tier 3,Food Mart,1786.99
FD7526,11.19,Regular,0.043,Canned,130.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2780.34
DR4172,11.12,Low Sugar,0.119,Soft Drinks,102.57,OUT002,1998,Small,Tier 3,Food Mart,2196.18
FD3208,13.1,Regular,0.03,Frozen Foods,157.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3759.71
FD5847,10.22,Low Sugar,0.123,Dairy,130.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,2575.65
FD7512,13.45,Low Sugar,0.029,Fruits and Vegetables,146.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3615.16
FD4404,15.39,Low Sugar,0.09,Breads,154.27,OUT003,1999,Medium,Tier 1,Departmental Store,4221.01
FD4631,13.18,Regular,0.14,Breakfast,144.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3510.58
FD7493,16.33,Low Sugar,0.089,Snack Foods,146.79,OUT003,1999,Medium,Tier 1,Departmental Store,4280.48
FD348,11.39,Low Sugar,0.065,Fruits and Vegetables,178.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2119.94
FD932,14.13,Low Sugar,0.118,Fruits and Vegetables,223.61,OUT003,1999,Medium,Tier 1,Departmental Store,5353.78
FD7534,13.17,Low Sugar,0.076,Frozen Foods,151.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3659.4
NC4020,12.5,No Sugar,0.032,Household,149.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,3463.5
FD5936,10.64,Low Sugar,0.144,Starchy Foods,150.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3077.83
FD5217,15.54,Low Sugar,0.027,Dairy,186.52,OUT001,1987,High,Tier 2,Supermarket Type1,4913.95
DR3737,13.26,Regular,0.029,Soft Drinks,120.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3048.43
FD8049,15.36,Low Sugar,0.044,Dairy,221.8,OUT003,1999,Medium,Tier 1,Departmental Store,5594.15
NC7244,15.95,No Sugar,0.036,Others,176.83,OUT001,1987,High,Tier 2,Supermarket Type1,4808.21
DR6552,12.36,Regular,0.026,Soft Drinks,98.31,OUT001,1987,High,Tier 2,Supermarket Type1,2389.89
FD7889,5.93,Low Sugar,0.03,Dairy,109.76,OUT002,1998,Small,Tier 3,Food Mart,1171.69
FD6087,8.92,Low Sugar,0.173,Canned,142.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,2519.65
NC1464,8.96,No Sugar,0.022,Health and Hygiene,129.98,OUT002,1998,Small,Tier 3,Food Mart,2269.34
FD7444,12.91,Low Sugar,0.044,Breads,131.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3189.35
FD283,10.73,Low Sugar,0.014,Fruits and Vegetables,153.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3347.48
NC7553,12.68,No Sugar,0.024,Health and Hygiene,140.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3317.08
FD3560,11.15,Low Sugar,0.116,Fruits and Vegetables,140.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,2985.32
FD2244,12.99,Low Sugar,0.061,Snack Foods,130.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3180.86
DR3802,15.35,Regular,0.081,Soft Drinks,162.2,OUT003,1999,Medium,Tier 1,Departmental Store,4372.2
NC3406,10.09,No Sugar,0.029,Household,88.75,OUT002,1998,Small,Tier 3,Food Mart,1682.18
